SEVERITY | FEATURE | ID | FIELD | VALUE | VIOLATION
WARNING | Route | EAD_RTE_ATS5_FZ-FZ | designator | ATS5 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ATS6_FZ-FZ | designator | ATS6 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ATS7_FZ-FZ | designator | ATS7 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ATS8_FZ-FZ | designator | ATS8 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ781_YM-YB | designator | ZZ781 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ910_YB-YB | designator | ZZ910 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ929_YB-YB | designator | ZZ929 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ931_YB-YB | designator | ZZ931 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ932_YB-YB | designator | ZZ932 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ933_YB-YB | designator | ZZ933 | desene_uymayan_kod_name_alanina_yazildi
WARNING | Route | EAD_RTE_ZZ975_YB-YB | designator | ZZ975 | desene_uymayan_kod_name_alanina_yazildi
WARNING | RouteSegment | EAD_RS_004893 | WPT | ERUGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_005116 | WPT | OBKAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_005321 | WPT | GEBOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_005489 | segment | TUSEK->SN (2432 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_005490 | segment | SN->TLE (2219 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_006406 | WPT | BOGIV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006409 | WPT | EKEDA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006413 | WPT | BUTAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006414 | WPT | MIBAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006489 | WPT | EPGAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006570 | WPT | ROLUS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006572 | WPT | LOLOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006603 | segment | TERAS->PULTU (4696 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_006611 | WPT | EDPID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006621 | WPT | BUVUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006635 | WPT | DABOR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006636 | WPT | ANGES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006651 | NDB | ENS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006652 | NDB | ENS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006669 | WPT | KUMOS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006807 | WPT | PUPES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006854 | WPT | ARUNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006868 | WPT | PABOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006871 | WPT | PABON | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006928 | WPT | DARBU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006949 | WPT | PUKAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_006997 | WPT | PULOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007002 | WPT | DADUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007054 | WPT | SIMAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007103 | WPT | BUTAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007133 | WPT | NUVUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007140 | WPT | DALUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007153 | WPT | KIBUP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007176 | segment | TIPTO->BIVUT (4624 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_007499 | WPT | LOLOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007513 | WPT | KIGER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007533 | WPT | ILTEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007553 | WPT | OGNAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007564 | WPT | IBDIL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007624 | WPT | LOMIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007642 | WPT | MIBAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007652 | WPT | OBDAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007755 | WPT | ILNUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007763 | WPT | OBDEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007769 | WPT | VUKIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007771 | WPT | VANIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007881 | WPT | PULOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007890 | WPT | VANIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007905 | WPT | POSPI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_007949 | segment | UNUTI->SN (2375 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_007950 | segment | SN->LUKDA (2360 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_007954 | WPT | ROLUS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008068 | WPT | JOBER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008112 | WPT | NEURA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008162 | WPT | ARTIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008211 | WPT | INTOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008301 | WPT | POTBA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008313 | WPT | DABOR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008322 | WPT | LOKOS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008355 | WPT | BUVEB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008414 | WPT | ASDID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008444 | segment | KSI->SN (2395 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_008445 | segment | SN->ANUVO (2336 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_008452 | WPT | ILMUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008465 | WPT | ILRIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_008529 | WPT | ILTEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_009992 | WPT | EDPID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010018 | WPT | NEVLI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010024 | WPT | KOGVU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010035 | WPT | NISNO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010037 | WPT | DAKAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010056 | WPT | LUTPA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010060 | WPT | TEPOG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010065 | WPT | OPKUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010075 | WPT | KIGER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010087 | WPT | INDOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010099 | segment | TIPTO->BIVUT (4624 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_010186 | VOR/DME | CTV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010187 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010188 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010192 | VOR/DME | TGV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010193 | VOR/DME | TGV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010217 | VOR/DME | CTV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010221 | VOR/DME | KYV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010222 | VOR/DME | KYV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010345 | VOR/DME | TGV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010346 | segment | ITMIL->RBV (7208 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_010347 | segment | RBV->EPRET (7165 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_010466 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010467 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010467 | VOR/DME | SSV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010468 | VOR/DME | SSV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010468 | VOR/DME | LIV | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_010612 | VOR/DME | TGV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010612 | VOR/DME | PMV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010613 | VOR/DME | PMV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010613 | VOR/DME | LYV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010614 | VOR/DME | LYV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010676 | segment | NETOK->CF (3526 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_010677 | segment | CF->EKBER (3502 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_010681 | segment | NEVIT->DU (3428 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_010704 | WPT | EKBED | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010709 | WPT | GERAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010729 | WPT | APRAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010740 | WPT | BOLUM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_010820 | VOR/DME | JSV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011462 | VOR/DME | TGV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011463 | VOR/DME | TGV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011475 | segment | RBV->ESVIR (7134 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_011490 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011551 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011552 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011557 | segment | ESRET->RBV (7275 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_011610 | VOR/DME | SSV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011613 | VOR/DME | SSV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011614 | VOR/DME | SSV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011661 | VORTAC | NKW | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011662 | VORTAC | NKW | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011776 | WPT | EMTAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011819 | VORTAC | NKW | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011822 | VORTAC | NKW | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_011836 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012025 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012229 | VOR/DME | PMV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012232 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012244 | VOR/DME | WMV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012245 | VOR/DME | WMV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012306 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012307 | VOR/DME | GRV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012347 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012395 | VOR/DME | UPV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012416 | segment | RBV->ETMAL (7097 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_012421 | WPT | ERUGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012421 | VOR/DME | BEL | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_012422 | WPT | ORALO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012422 | WPT | KOVIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012423 | WPT | KOVIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012423 | VOR/DME | PAZ | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_012424 | WPT | ESGUM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012425 | WPT | ESGUM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012425 | WPT | UBRUT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012426 | WPT | UBRUT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012427 | WPT | UTRAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012428 | WPT | UTRAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012428 | WPT | OBKAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012429 | WPT | GEBOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012429 | VOR/DME | BEL | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_012430 | WPT | GERTU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012430 | WPT | ESGAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012431 | WPT | ESGAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012431 | WPT | UPONA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012432 | WPT | UPONA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012432 | WPT | ROBID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012433 | WPT | ROBID | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012433 | WPT | PANAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012434 | WPT | PANAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012434 | WPT | OSELA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012435 | WPT | OSELA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012435 | WPT | DOTNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012436 | WPT | DOTNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012436 | WPT | UKLOD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012437 | WPT | UKLOD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012437 | WPT | UGAPI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012438 | WPT | UGAPI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012438 | WPT | ENSUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012439 | WPT | ENSUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012439 | WPT | ESUMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012440 | WPT | ESUMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012440 | WPT | LOGAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012441 | WPT | LOGAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012441 | WPT | OBMIV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012442 | WPT | OBMIV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012442 | WPT | GEMAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012443 | WPT | GEMAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012443 | WPT | EQUAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012444 | WPT | EQUAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012444 | WPT | ISLUT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012445 | WPT | ISLUT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012445 | WPT | BITOV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012446 | WPT | BITOV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012446 | WPT | ARPAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012447 | WPT | ARPAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012447 | WPT | BUPNA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012448 | WPT | BUPNA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012448 | WPT | OBEBA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012449 | WPT | OBEBA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012449 | WPT | PERSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012450 | WPT | PERSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012450 | WPT | EDSUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012451 | WPT | EDSUN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012451 | WPT | EGLER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012452 | WPT | EGLER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012452 | WPT | ISONA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012453 | WPT | ISONA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012453 | WPT | BUMBA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012454 | WPT | BUMBA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012454 | WPT | GAVIT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012455 | WPT | GAVIT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012455 | WPT | BOGIV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012456 | WPT | ARNEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012456 | WPT | ATENO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012457 | WPT | ATENO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012457 | WPT | PUGSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012458 | WPT | PUGSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012458 | WPT | EKEDA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012459 | WPT | UDIRA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012459 | WPT | VUPIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012460 | WPT | VUPIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012460 | WPT | TISVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012461 | WPT | TISVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012461 | WPT | GEBIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012462 | WPT | GEBIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012462 | WPT | LOMUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012463 | WPT | LOMUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012463 | WPT | DOTSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012464 | WPT | DOTSA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012464 | WPT | TODET | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012465 | WPT | TODET | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012465 | WPT | MIKEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012466 | WPT | MIKEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012466 | WPT | MIMIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012467 | WPT | MIMIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012468 | WPT | AKTIN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012469 | WPT | AKTIN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012469 | WPT | CALVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012470 | WPT | CALVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012470 | WPT | ENRUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012471 | WPT | ENRUV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012471 | WPT | ILKOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012472 | WPT | ILKOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012472 | WPT | GIANT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012473 | WPT | GIANT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012473 | WPT | DAGTA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012474 | WPT | DAGTA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012474 | WPT | BUGAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012475 | WPT | BUGAT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012475 | WPT | KUGRO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012476 | WPT | KUGRO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012476 | WPT | ARUNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012477 | WPT | ARUNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012477 | WPT | BUTAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012478 | WPT | RENAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012479 | WPT | RENAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012480 | WPT | KIKIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012481 | WPT | KIKIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012481 | WPT | MIBAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012482 | WPT | PAGAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012482 | WPT | GATOS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012483 | WPT | GATOS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012483 | WPT | ESLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012484 | WPT | ESLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012484 | VOR | PTA | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_012485 | WPT | PAGAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012485 | WPT | REKUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012486 | WPT | REKUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012486 | WPT | GUXOR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_012487 | WPT | GUXOR | uc_nokta_cozulemedi
